track_name,semester,course_id
Civil Engineering - Management and Construction,5,00140841
Civil Engineering - Management and Construction,5,00160503
Environmental Engineering,1,00140008
Environmental Engineering,1,00140102
Environmental Engineering,1,01040042
Environmental Engineering,1,01040019
Environmental Engineering,1,01250001
Environmental Engineering,1,03940800
Environmental Engineering,2,00140104
Environmental Engineering,2,01040044
Environmental Engineering,2,01040131
Environmental Engineering,2,01140051
Environmental Engineering,2,02340128
Environmental Engineering,2,03240033
Environmental Engineering,3,00140003
Environmental Engineering,3,00140108
Environmental Engineering,3,00140214
Environmental Engineering,3,00140525
Environmental Engineering,3,01040228
Environmental Engineering,3,01140052
Environmental Engineering,4,00140005
Environmental Engineering,4,00140006
Environmental Engineering,4,00140153
Environmental Engineering,4,00140405
Environmental Engineering,4,00140603
Environmental Engineering,4,00140618
Environmental Engineering,4,00140779
Environmental Engineering,5,00140205
Environmental Engineering,5,00140977
Environmental Engineering,5,00140212
Environmental Engineering,5,00140412
Environmental Engineering,5,00140940
Environmental Engineering,5,00150024
Environmental Engineering,6,00140004
Environmental Engineering,6,00160306
Environmental Engineering,6,00140979
Environmental Engineering,6,03940800
Environmental Engineering,7,00160338
Environmental Engineering,7,00140302
Environmental Engineering,7,00160303
Mapping and Geo-Information Engineering,1,01040042
Mapping and Geo-Information Engineering,1,00140008
Mapping and Geo-Information Engineering,1,01040019
Mapping and Geo-Information Engineering,1,01250001
Mapping and Geo-Information Engineering,1,02340128
Mapping and Geo-Information Engineering,1,03940800
Mapping and Geo-Information Engineering,2,00140881
Mapping and Geo-Information Engineering,2,00140845
Mapping and Geo-Information Engineering,2,01040044
Mapping and Geo-Information Engineering,2,00150007
Mapping and Geo-Information Engineering,2,01140051
Mapping and Geo-Information Engineering,2,03240033
Mapping and Geo-Information Engineering,3,00140842
Mapping and Geo-Information Engineering,3,00140848
Mapping and Geo-Information Engineering,3,00140846
Mapping and Geo-Information Engineering,3,01040131
Mapping and Geo-Information Engineering,3,03940800
Mapping and Geo-Information Engineering,4,00140829
Mapping and Geo-Information Engineering,4,00140859
Mapping and Geo-Information Engineering,4,00140858
Mapping and Geo-Information Engineering,4,00140830
Mapping and Geo-Information Engineering,4,00140854
Mapping and Geo-Information Engineering,4,01040228
Mapping and Geo-Information Engineering,5,00140004
Mapping and Geo-Information Engineering,5,00140829
Mapping and Geo-Information Engineering,5,00140843
Mapping and Geo-Information Engineering,5,00140851
Mapping and Geo-Information Engineering,5,00140855
Mapping and Geo-Information Engineering,5,00140890
Mapping and Geo-Information Engineering,6,00140888
Mapping and Geo-Information Engineering,6,00140852
Mapping and Geo-Information Engineering,6,00140853
Mapping and Geo-Information Engineering,6,00140864
Mapping and Geo-Information Engineering,6,00140856
Mapping and Geo-Information Engineering,6,00140857
Mapping and Geo-Information Engineering,6,00140889
Mapping and Geo-Information Engineering,6,00140831
Mapping and Geo-Information Engineering,7,00140867
Mapping and Geo-Information Engineering,7,00140869
Mapping and Geo-Information Engineering,7,00140885
