track_name,semester,course_id
Materials Engineering and Chemistry,2,01240220
Materials Engineering and Chemistry,2,03140011
Materials Engineering and Chemistry,3,00940481
Materials Engineering and Chemistry,3,01040228
Materials Engineering and Chemistry,3,01240212
Materials Engineering and Chemistry,3,01240708
Materials Engineering and Chemistry,3,01240400
Materials Engineering and Chemistry,3,03140009
Materials Engineering and Chemistry,4,01240413
Materials Engineering and Chemistry,4,01240414
Materials Engineering and Chemistry,4,01240711
Materials Engineering and Chemistry,4,01240911
Materials Engineering and Chemistry,4,03150003
Materials Engineering and Chemistry,4,03150051
Materials Engineering and Chemistry,5,01240305
Materials Engineering and Chemistry,5,01240416
Materials Engineering and Chemistry,5,01270427
Materials Engineering and Chemistry,5,03140003
Materials Engineering and Chemistry,5,03140006
Materials Engineering and Chemistry,5,03150052
Materials Engineering and Chemistry,6,01240213
Materials Engineering and Chemistry,6,01240417
Materials Engineering and Chemistry,6,03140311
Materials Engineering and Chemistry,6,03140312
Materials Engineering and Chemistry,6,03150008
Materials Engineering and Chemistry,6,03150030
Materials Engineering and Chemistry,6,03150039
Materials Engineering and Chemistry,7,01240618
Materials Engineering and Chemistry,7,01340127
Materials Engineering and Chemistry,7,03140532
Materials Engineering and Chemistry,7,03150001
Materials Engineering and Chemistry,7,03150037
Materials Engineering and Chemistry,8,01240214
Materials Engineering and Chemistry,8,03150002
Materials Engineering and Chemistry,9,03150014
Materials Engineering and Biology,1,01040019
Materials Engineering and Biology,1,01040041
Materials Engineering and Biology,1,01140051
Materials Engineering and Biology,1,01240117
Materials Engineering and Biology,1,02340128
Materials Engineering and Biology,1,03240033
Materials Engineering and Biology,2,01040043
Materials Engineering and Biology,2,01040131
Materials Engineering and Biology,2,01140052
Materials Engineering and Biology,2,03140011
Materials Engineering and Biology,2,01240118
Materials Engineering and Biology,2,01140081
Materials Engineering and Biology,3,01040228
Materials Engineering and Biology,3,01240400
Materials Engineering and Biology,3,03150058
Materials Engineering and Biology,3,03140009
Materials Engineering and Biology,3,00940481
Materials Engineering and Biology,4,01240413
Materials Engineering and Biology,4,01240414
Materials Engineering and Biology,4,01240801
Materials Engineering and Biology,4,03150003
Materials Engineering and Biology,4,03150051
Materials Engineering and Biology,4,03140016
Materials Engineering and Biology,5,03140150
Materials Engineering and Biology,5,03140006
Materials Engineering and Biology,5,03140014
Materials Engineering and Biology,5,03150052
Materials Engineering and Biology,6,01340121
Materials Engineering and Biology,6,01340143
Materials Engineering and Biology,6,03140311
Materials Engineering and Biology,6,03140312
Materials Engineering and Biology,6,03150008
Materials Engineering and Biology,6,03150030
Materials Engineering and Biology,6,03150039
Materials Engineering and Biology,7,01340111
Materials Engineering and Biology,7,03140532
Materials Engineering and Biology,7,03150001
Materials Engineering and Biology,7,03150037
Materials Engineering and Biology,7,02760413
Materials Engineering and Biology,8,03150002
Materials Engineering and Biology,9,03150014
